dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,,4,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:14.804624
uci,,4,0.8,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:14.846035
uci,,4,0.8,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:14.890807
uci,,4,0.8,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:14.938604
uci,,4,0.8,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:14.990162
uci,,4,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:15.031178
uci,,4,0.9,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:15.072595
uci,,4,0.9,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:15.116006
uci,,4,0.9,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:15.163392
uci,,4,0.9,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:15.216007
uci,,4,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:15.256902
uci,,4,1.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-15T10:55:15.299107
uci,,4,1.0,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:15.343322
uci,,4,1.0,7,0.8063333333333333,0.7779220950273797,0.7835639361934534,0.8063333333333333,2025-09-15T10:55:15.390385
uci,,4,1.0,8,0.8063333333333333,0.780222431194515,0.7836776584532269,0.8063333333333333,2025-09-15T10:55:15.444265
